no_rooms,sqm,yield_on_mortgage_credit_bonds%,price_usd_log,house_age,year,quarter_num,house_type_Farm,house_type_Summerhouse,house_type_Townhouse,house_type_Villa,region_Fyn & islands,region_Jutland,region_Zealand,sales_type_family_sale,sales_type_other_sale,sales_type_regular_sale,"area_Capital, Copenhagen",area_East & mid jutland,area_Fyn & islands,area_North Zealand,area_North jutland,area_Other islands,area_South jutland
5.0,188.0,4.34,12.236849152670022,103.0,2024,2,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True
5.0,119.0,4.34,13.185340054498226,31.0,2024,2,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
5.0,153.0,4.34,13.595488380091451,19.0,2024,2,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False
5.0,170.0,4.34,13.19375523568666,6.0,2024,2,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
6.0,218.0,4.34,12.77280873810987,113.0,2024,2,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False
3.0,67.0,4.34,12.991687332961895,57.0,2024,2,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
3.0,122.0,4.34,12.295323596134931,125.0,2024,2,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False
5.0,185.0,4.34,13.959611767738522,4.0,2024,2,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False
5.0,136.0,4.34,12.129116274383142,53.0,2024,2,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False
4.0,93.0,4.34,12.929993908996359,94.0,2024,2,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False
3.0,51.0,4.34,11.341437017582603,60.0,2024,2,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
3.0,96.0,4.34,13.017421662925933,63.0,2024,2,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
2.0,67.0,4.34,11.407576060361786,51.0,2024,2,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
2.0,49.0,4.34,11.561725152903833,150.0,2024,2,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
4.0,148.0,4.34,12.261985005589679,53.0,2024,2,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False
4.0,124.0,4.34,13.81300843025192,38.0,2024,2,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False
5.0,198.0,4.34,12.41613500997242,200.0,2024,2,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False
1.0,55.0,4.34,12.738173341424954,50.0,2024,2,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False
5.0,152.0,4.34,13.329379172803593,105.0,2024,2,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False
2.0,46.0,4.34,12.948012371209098,135.0,2024,2,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False
5.0,119.0,4.34,12.492194751867263,56.0,2024,2,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
2.0,67.0,4.34,13.51777949645943,88.0,2024,2,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
4.0,164.0,4.34,12.946225064894298,52.0,2024,2,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False
3.0,73.0,4.34,12.648354939607298,39.0,2024,2,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False
4.0,121.0,4.34,11.591006249330224,30.0,2024,2,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True
6.0,195.0,4.34,14.1016296596133,90.0,2024,2,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False
6.0,155.0,4.34,12.793862088206213,58.0,2024,2,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
5.0,134.0,4.34,12.180759965737863,65.0,2024,2,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False
4.0,149.0,4.34,12.403902491415781,25.0,2024,2,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
2.0,50.0,4.34,12.609037965102189,78.0,2024,2,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False
4.0,113.0,4.34,12.356649805075568,57.0,2024,2,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
4.0,100.0,4.34,12.199808063950462,61.0,2024,2,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
4.0,138.0,4.34,10.868587496017359,139.0,2024,2,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False
6.0,291.0,4.34,12.581081982573842,78.0,2024,2,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
2.0,67.0,4.34,13.51777949645943,88.0,2024,2,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
5.0,134.0,4.34,10.896757843893464,125.0,2024,2,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False
4.0,79.0,4.34,12.307053082633972,27.0,2024,2,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
4.0,95.0,4.34,12.695422302748442,69.0,2024,2,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
5.0,136.0,4.34,12.939043722676308,164.0,2024,2,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
5.0,144.0,4.34,13.148033073468746,54.0,2024,2,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False
2.0,53.0,4.34,12.591338447675579,85.0,2024,2,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False
3.0,132.0,4.34,13.946539697563276,34.0,2024,2,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False
1.0,37.0,4.34,12.013706813470414,56.0,2024,2,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False
2.0,59.0,4.34,11.532737896139919,52.0,2024,2,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
3.0,98.0,4.34,13.141579558264604,25.0,2024,2,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False
5.0,110.0,4.34,12.506180941677357,33.0,2024,2,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
3.0,105.0,4.34,13.064206582995375,28.0,2024,2,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False
3.0,100.0,4.34,11.225256725762893,58.0,2024,2,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
2.0,62.0,4.34,12.079664394417284,55.0,2024,2,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
5.0,100.0,4.34,12.532498153794986,80.0,2024,2,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
5.0,126.0,4.34,11.967187086434018,71.0,2024,2,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False
7.0,238.0,4.34,13.22672519452875,59.0,2024,2,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False
3.0,86.0,4.34,13.640265106381637,38.0,2024,2,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False
3.0,69.0,4.34,12.289958727201455,33.0,2024,2,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
3.0,101.0,4.34,12.218500103788143,150.0,2024,2,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False
5.0,174.0,4.34,14.075950664734794,50.0,2024,2,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False
5.0,136.0,4.34,13.1421679654829,49.0,2024,2,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False
2.0,76.0,4.34,11.840436238789916,38.0,2024,2,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True
3.0,95.0,4.34,12.211065162153215,195.0,2024,2,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False
4.0,78.0,4.34,11.49528070779676,73.0,2024,2,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False
3.0,96.0,4.34,12.929993908996359,39.0,2024,2,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False
4.0,117.0,4.34,12.388398368982115,52.0,2024,2,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False
3.0,120.0,4.34,12.611541086966115,2.0,2024,2,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False
2.0,53.0,4.34,13.185340054498226,130.0,2024,2,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False
4.0,152.0,4.34,12.660331092405906,42.0,2024,2,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
4.0,132.0,4.34,12.611541086966115,91.0,2024,2,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False
4.0,59.0,4.34,12.481432864791325,48.0,2024,2,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
7.0,179.0,4.34,11.943089689712654,56.0,2024,2,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
3.0,90.0,4.34,12.180759965737863,65.0,2024,2,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False
3.0,106.0,4.34,11.713831587262764,49.0,2024,2,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False
3.0,70.0,4.34,12.245898944510108,75.0,2024,2,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
4.0,75.0,4.34,12.457807540957933,55.0,2024,2,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
1.0,50.0,4.34,12.333810412470088,11.0,2024,2,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False
5.0,136.0,4.34,12.180759965737863,47.0,2024,2,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True
8.0,165.0,4.34,12.75130259456002,56.0,2024,2,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False
6.0,157.0,4.34,13.049794835104816,64.0,2024,2,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False
3.0,82.0,4.34,12.323860125621126,54.0,2024,2,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
2.0,61.0,4.34,12.683861515988351,77.0,2024,2,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False
4.0,110.0,4.34,13.279368835614243,128.0,2024,2,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
3.0,50.0,4.34,12.475148949164836,2.0,2024,2,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
2.0,55.0,4.34,12.983103608918753,87.0,2024,2,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False
4.0,106.0,4.34,12.873904582205107,51.0,2024,2,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False
2.0,67.0,4.34,11.487617913343598,35.0,2024,2,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
6.0,185.0,4.34,12.340389354712912,42.0,2024,2,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
5.0,160.0,4.34,12.832681974288993,56.0,2024,2,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False
5.0,143.0,4.34,12.883854887671184,72.0,2024,2,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
4.0,137.0,4.34,12.75130259456002,39.0,2024,2,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
4.0,160.0,4.34,12.981377986921656,50.0,2024,2,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
4.0,81.0,4.34,12.541655200787979,47.0,2024,2,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
7.0,117.0,4.34,11.829566645319733,46.0,2024,2,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False
2.0,50.0,4.34,12.079664394417284,70.0,2024,2,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
2.0,65.0,4.34,13.42246945133505,118.0,2024,2,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
6.0,156.0,4.34,13.726680437153236,58.0,2024,2,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False
5.0,187.0,4.34,12.609037965102189,47.0,2024,2,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False
